order_id,date,category,city,platform,payment_method,quantity,unit_price,revenue,order_status,delivery_days,rating
NG-11222,2023-06-27,Books,Lagos,WhatsApp Business,Pay on Delivery,1,1500.0,1500.0,Delivered,10,4.3
NG-11223,2023-12-26,Sports,Lagos,Konga,Cash on Delivery,1,34000.0,34000.0,Delivered,3,3.2
NG-11224,2023-06-15,Electronics,Lagos,Jumia,Card,4,61200.0,244800.0,Delivered,4,3.5
NG-11225,2023-02-27,Books,Lagos,Instagram Shop,Transfer,3,5800.0,17400.0,Delivered,4,2.8
NG-11226,2023-10-16,Sports,Lagos,Jiji,Pay on Delivery,4,24900.0,0.0,Cancelled,5,
NG-11227,2023-03-03,Home & Living,Kano,WhatsApp Business,Pay on Delivery,1,27000.0,27000.0,Delivered,2,4.8
NG-11228,2023-10-17,Home & Living,Lagos,Instagram Shop,Transfer,3,36500.0,0.0,Cancelled,8,
NG-11229,2023-09-01,Books,Abuja,Jiji,USSD,2,8400.0,16800.0,Delivered,8,5.0
NG-11230,2023-01-03,Fashion,Kano,WhatsApp Business,USSD,3,12500.0,37500.0,Delivered,8,2.8
NG-11231,2023-02-12,Fashion,Abuja,Konga,Pay on Delivery,4,26800.0,107200.0,Delivered,3,2.9
NG-11232,2023-05-07,Fashion,Lagos,Jiji,Transfer,4,10400.0,41600.0,Delivered,5,3.3
NG-11233,2023-09-16,Electronics,Kano,Instagram Shop,Cash on Delivery,1,272100.0,272100.0,Delivered,8,4.0
NG-11234,2023-01-22,Electronics,Benin City,WhatsApp Business,Cash on Delivery,2,457600.0,0.0,Cancelled,3,
NG-11235,2023-07-30,Fashion,Kano,Jumia,Transfer,2,36600.0,0.0,Returned,3,
NG-11236,2023-10-23,Food & Drink,Abuja,Jiji,Transfer,3,7000.0,21000.0,Delivered,2,4.4
NG-11237,2023-11-14,Home & Living,Port Harcourt,Konga,Transfer,3,17400.0,52200.0,Delivered,9,4.3
NG-11238,2023-04-07,Books,Benin City,WhatsApp Business,Cash on Delivery,4,11800.0,0.0,Returned,2,
NG-11239,2023-06-04,Electronics,Kano,WhatsApp Business,USSD,3,314700.0,944100.0,Delivered,4,4.1
NG-11240,2023-11-24,Home & Living,Kano,Jiji,Pay on Delivery,4,43800.0,175200.0,Delivered,1,5.0
NG-11241,2023-03-22,Food & Drink,Lagos,Jiji,Cash on Delivery,1,5600.0,0.0,Cancelled,4,
NG-11242,2023-10-28,Home & Living,Port Harcourt,Instagram Shop,Pay on Delivery,3,31100.0,0.0,Cancelled,7,
NG-11243,2023-06-28,Food & Drink,Ibadan,WhatsApp Business,Card,3,3000.0,9000.0,Delivered,8,2.9
NG-11244,2023-10-13,Beauty,Lagos,Konga,Card,3,17100.0,51300.0,Delivered,7,4.0
NG-11245,2023-11-09,Electronics,Port Harcourt,Jiji,Cash on Delivery,4,113800.0,0.0,Returned,6,
NG-11246,2023-10-25,Sports,Port Harcourt,Instagram Shop,Card,3,56000.0,168000.0,Delivered,10,5.0
NG-11247,2023-07-02,Sports,Port Harcourt,Konga,Card,1,42100.0,42100.0,Delivered,8,3.6
NG-11248,2023-06-12,Sports,Lagos,Jiji,Pay on Delivery,3,48800.0,146400.0,Delivered,8,4.6
NG-11249,2023-09-20,Books,Kano,Konga,Cash on Delivery,3,8100.0,0.0,Returned,10,
NG-11250,2023-07-28,Fashion,Lagos,Instagram Shop,USSD,4,22100.0,88400.0,Delivered,6,3.4
NG-11251,2023-09-28,Sports,Abuja,Konga,Transfer,4,57800.0,0.0,Returned,3,
NG-11252,2023-04-22,Beauty,Kano,Instagram Shop,Pay on Delivery,4,16100.0,64400.0,Delivered,1,2.7
NG-11253,2023-02-18,Sports,Ibadan,Konga,Cash on Delivery,1,9500.0,0.0,Returned,3,
NG-11254,2023-01-01,Sports,Lagos,WhatsApp Business,Cash on Delivery,2,57200.0,0.0,Cancelled,3,
NG-11255,2023-12-06,Home & Living,Kano,WhatsApp Business,Transfer,4,79700.0,0.0,Cancelled,6,
NG-11256,2023-02-20,Home & Living,Port Harcourt,Instagram Shop,Cash on Delivery,2,23900.0,0.0,Returned,10,
NG-11257,2023-06-14,Home & Living,Lagos,WhatsApp Business,USSD,2,50300.0,0.0,Cancelled,9,
NG-11258,2023-11-28,Food & Drink,Kano,WhatsApp Business,Pay on Delivery,4,6100.0,0.0,Returned,8,
NG-11259,2023-08-15,Books,Lagos,Jumia,Pay on Delivery,3,8000.0,24000.0,Delivered,7,4.9
NG-11260,2023-06-12,Electronics,Ibadan,Instagram Shop,Card,1,456600.0,0.0,Cancelled,6,
NG-11261,2023-09-15,Books,Kaduna,Jumia,Cash on Delivery,2,3300.0,6600.0,Delivered,2,4.9
NG-11262,2023-10-12,Beauty,Enugu,Jumia,Cash on Delivery,3,4200.0,0.0,Cancelled,7,
NG-11263,2023-05-23,Home & Living,Enugu,Konga,Transfer,1,78200.0,0.0,Cancelled,9,
NG-11264,2023-06-30,Sports,Abuja,Konga,USSD,3,47300.0,0.0,Returned,3,
NG-11265,2023-07-31,Fashion,Benin City,Jumia,Pay on Delivery,1,37000.0,0.0,Returned,7,
NG-11266,2023-01-19,Beauty,Lagos,Instagram Shop,Card,4,20100.0,0.0,Returned,8,
NG-11267,2023-09-01,Sports,Abuja,Jumia,Card,3,45100.0,135300.0,Delivered,2,4.6
NG-11268,2023-02-16,Food & Drink,Kano,Konga,USSD,1,6400.0,6400.0,Delivered,4,4.1
NG-11269,2023-07-04,Books,Port Harcourt,Instagram Shop,Cash on Delivery,1,10200.0,0.0,Cancelled,1,
NG-11270,2023-07-08,Books,Kano,Konga,Card,4,9900.0,0.0,Cancelled,3,
NG-11271,2023-11-30,Beauty,Lagos,Jumia,Pay on Delivery,1,22600.0,0.0,Returned,1,
NG-11272,2023-08-29,Electronics,Kano,Jiji,Transfer,2,277300.0,0.0,Cancelled,6,
NG-11273,2023-04-27,Beauty,Ibadan,Konga,Cash on Delivery,1,17400.0,17400.0,Delivered,10,3.6
NG-11274,2023-11-02,Beauty,Lagos,Jiji,USSD,3,17800.0,0.0,Cancelled,10,
NG-11275,2023-01-04,Books,Lagos,Jumia,Pay on Delivery,3,7300.0,0.0,Returned,7,
NG-11276,2023-01-23,Electronics,Port Harcourt,Jumia,Card,4,176200.0,704800.0,Delivered,2,4.7
NG-11277,2023-12-11,Books,Enugu,Konga,USSD,3,6200.0,0.0,Returned,7,
NG-11278,2023-12-14,Fashion,Lagos,Jumia,USSD,4,13900.0,0.0,Cancelled,1,
NG-11279,2023-07-12,Beauty,Lagos,Jumia,Card,2,15200.0,30400.0,Delivered,7,3.0
NG-11280,2023-01-27,Beauty,Lagos,Konga,Pay on Delivery,1,2400.0,2400.0,Delivered,9,4.8
NG-11281,2023-02-07,Food & Drink,Lagos,Jumia,Cash on Delivery,2,5500.0,11000.0,Delivered,3,2.6
NG-11282,2023-02-07,Home & Living,Port Harcourt,Jumia,Pay on Delivery,2,70300.0,140600.0,Delivered,9,4.7
NG-11283,2023-01-21,Beauty,Port Harcourt,Konga,Pay on Delivery,2,16300.0,0.0,Cancelled,1,
NG-11284,2023-04-27,Electronics,Abuja,Jiji,Cash on Delivery,3,179700.0,0.0,Returned,3,
NG-11285,2023-04-17,Fashion,Lagos,Instagram Shop,Transfer,1,15300.0,15300.0,Delivered,4,2.6
NG-11286,2023-02-13,Sports,Enugu,Jumia,Transfer,4,18800.0,0.0,Returned,7,
NG-11287,2023-11-02,Electronics,Ibadan,Jiji,Cash on Delivery,3,149000.0,0.0,Cancelled,10,
NG-11288,2023-09-01,Books,Abuja,WhatsApp Business,Card,3,4600.0,13800.0,Delivered,8,4.2
NG-11289,2023-02-24,Sports,Lagos,Konga,USSD,3,7400.0,22200.0,Delivered,8,3.2
NG-11290,2023-09-21,Food & Drink,Port Harcourt,Jiji,Pay on Delivery,3,6700.0,0.0,Cancelled,5,
NG-11291,2023-02-12,Fashion,Lagos,Jiji,Transfer,4,20700.0,82800.0,Delivered,6,5.0
NG-11292,2023-03-16,Books,Lagos,Jiji,Pay on Delivery,2,1200.0,2400.0,Delivered,9,2.5
NG-11293,2023-05-24,Food & Drink,Lagos,Jumia,Transfer,4,1800.0,0.0,Returned,9,
NG-11294,2023-12-31,Electronics,Lagos,Jumia,Cash on Delivery,2,117600.0,0.0,Returned,1,
NG-11295,2023-09-18,Books,Kaduna,Instagram Shop,Card,1,1400.0,1400.0,Delivered,7,2.7
NG-11296,2023-10-03,Home & Living,Kaduna,WhatsApp Business,Transfer,1,75700.0,0.0,Returned,6,
NG-11297,2023-10-06,Electronics,Abuja,WhatsApp Business,Card,2,244400.0,0.0,Returned,1,
NG-11298,2023-02-26,Home & Living,Enugu,WhatsApp Business,Pay on Delivery,2,41700.0,0.0,Returned,1,
NG-11299,2023-10-07,Beauty,Abuja,Konga,Card,4,6600.0,26400.0,Delivered,1,4.6
NG-11300,2023-07-14,Electronics,Kano,Jumia,Transfer,1,176500.0,176500.0,Delivered,1,3.4
NG-11301,2023-01-12,Food & Drink,Lagos,Jiji,Pay on Delivery,4,5500.0,0.0,Cancelled,10,
NG-11302,2023-04-17,Books,Benin City,Jiji,USSD,4,1100.0,4400.0,Delivered,2,4.1
NG-11303,2023-01-25,Fashion,Lagos,Jumia,USSD,4,10600.0,0.0,Returned,5,
NG-11304,2023-02-12,Sports,Lagos,Jiji,Pay on Delivery,2,32400.0,0.0,Cancelled,7,
NG-11305,2023-07-03,Food & Drink,Port Harcourt,Jiji,USSD,1,6300.0,0.0,Cancelled,6,
NG-11306,2023-12-29,Books,Kano,Instagram Shop,Cash on Delivery,1,10500.0,10500.0,Delivered,9,2.9
NG-11307,2023-01-30,Electronics,Lagos,Jumia,Pay on Delivery,3,432200.0,1296600.0,Delivered,6,2.6
NG-11308,2023-07-26,Books,Lagos,WhatsApp Business,Cash on Delivery,1,7800.0,0.0,Returned,8,
NG-11309,2023-09-04,Books,Lagos,Jumia,Pay on Delivery,2,5000.0,0.0,Returned,6,
NG-11310,2023-12-07,Books,Lagos,Konga,Cash on Delivery,2,11500.0,23000.0,Delivered,4,3.3
NG-11311,2023-12-02,Sports,Lagos,Jumia,USSD,1,29300.0,0.0,Returned,5,
NG-11312,2023-01-21,Books,Lagos,Konga,Transfer,1,8400.0,8400.0,Delivered,9,4.5
NG-11313,2023-01-18,Home & Living,Lagos,Jumia,USSD,2,11100.0,0.0,Cancelled,3,
NG-11314,2023-08-04,Electronics,Abuja,Jiji,Transfer,4,49600.0,0.0,Cancelled,9,
NG-11315,2023-04-30,Food & Drink,Abuja,Jumia,Pay on Delivery,3,1000.0,3000.0,Delivered,9,3.9
NG-11316,2023-04-10,Home & Living,Lagos,Instagram Shop,Transfer,1,31800.0,31800.0,Delivered,7,4.1
NG-11317,2023-09-12,Food & Drink,Abuja,Instagram Shop,Transfer,1,5700.0,0.0,Cancelled,5,
NG-11318,2023-09-12,Home & Living,Port Harcourt,WhatsApp Business,Cash on Delivery,2,38100.0,76200.0,Delivered,9,4.6
NG-11319,2023-11-26,Sports,Port Harcourt,Jiji,Card,1,34400.0,34400.0,Delivered,3,4.3
NG-11320,2023-10-26,Books,Kano,Konga,Cash on Delivery,3,3200.0,0.0,Cancelled,8,
NG-11321,2023-06-11,Books,Abuja,Jiji,USSD,2,4900.0,0.0,Cancelled,3,
NG-11322,2023-11-13,Beauty,Abuja,WhatsApp Business,Transfer,3,21600.0,0.0,Cancelled,8,
NG-11323,2023-06-04,Sports,Kano,Konga,Card,2,43900.0,87800.0,Delivered,4,4.0
NG-11324,2023-07-19,Electronics,Lagos,Jiji,USSD,1,66500.0,66500.0,Delivered,7,4.0
NG-11325,2023-03-16,Home & Living,Port Harcourt,Konga,USSD,1,37700.0,37700.0,Delivered,6,2.7
NG-11326,2023-05-19,Electronics,Kaduna,WhatsApp Business,Pay on Delivery,1,83100.0,0.0,Cancelled,2,
NG-11327,2023-10-22,Electronics,Port Harcourt,Jiji,Transfer,3,264800.0,794400.0,Delivered,6,4.5
NG-11328,2023-12-07,Food & Drink,Lagos,Instagram Shop,Card,1,6800.0,6800.0,Delivered,2,4.2
NG-11329,2023-07-29,Fashion,Enugu,Konga,USSD,4,42800.0,171200.0,Delivered,6,3.2
NG-11330,2023-03-12,Fashion,Lagos,Konga,Cash on Delivery,3,8800.0,26400.0,Delivered,2,3.8
NG-11331,2023-05-16,Sports,Enugu,WhatsApp Business,Pay on Delivery,2,41800.0,83600.0,Delivered,3,2.6
NG-11332,2023-04-22,Food & Drink,Kano,Jumia,Pay on Delivery,4,2900.0,11600.0,Delivered,10,4.8
NG-11333,2023-06-05,Sports,Lagos,Jiji,Pay on Delivery,3,39700.0,0.0,Cancelled,1,
NG-11334,2023-01-04,Electronics,Kaduna,Jumia,Cash on Delivery,1,75900.0,0.0,Cancelled,8,
NG-11335,2023-05-23,Beauty,Lagos,Jiji,Card,4,19600.0,78400.0,Delivered,3,3.3
NG-11336,2023-02-06,Food & Drink,Abuja,Jumia,Card,1,6500.0,6500.0,Delivered,7,3.3
NG-11337,2023-08-12,Sports,Lagos,Instagram Shop,Transfer,1,24000.0,24000.0,Delivered,3,3.3
NG-11338,2023-10-07,Fashion,Lagos,Jumia,Cash on Delivery,1,27300.0,27300.0,Delivered,3,2.7
NG-11339,2023-07-31,Books,Kaduna,Konga,Card,2,11900.0,0.0,Returned,4,
NG-11340,2023-09-22,Home & Living,Ibadan,Jumia,Pay on Delivery,3,42400.0,127200.0,Delivered,6,4.8
NG-11341,2023-01-13,Fashion,Lagos,WhatsApp Business,USSD,1,7200.0,0.0,Cancelled,10,
NG-11342,2023-07-11,Home & Living,Port Harcourt,Jumia,Transfer,4,27100.0,0.0,Returned,3,
NG-11343,2023-12-07,Home & Living,Lagos,Konga,Transfer,4,42900.0,0.0,Cancelled,5,
NG-11344,2023-09-26,Food & Drink,Lagos,Konga,Card,3,2900.0,0.0,Cancelled,8,
NG-11345,2023-07-26,Home & Living,Lagos,Jiji,USSD,3,30500.0,0.0,Cancelled,6,
NG-11346,2023-08-21,Fashion,Kano,Jiji,Pay on Delivery,1,8400.0,0.0,Cancelled,5,
NG-11347,2023-04-08,Beauty,Lagos,Jiji,Card,4,4900.0,0.0,Returned,8,
NG-11348,2023-11-15,Fashion,Lagos,WhatsApp Business,Cash on Delivery,4,19400.0,77600.0,Delivered,1,4.6
NG-11349,2023-12-21,Beauty,Abuja,WhatsApp Business,Card,4,8700.0,0.0,Cancelled,10,
NG-11350,2023-05-22,Sports,Benin City,Jumia,Transfer,2,59200.0,118400.0,Delivered,6,3.1
NG-11351,2023-11-26,Food & Drink,Abuja,Jiji,Transfer,2,7300.0,0.0,Cancelled,5,
NG-11352,2023-04-30,Fashion,Enugu,Jumia,Transfer,3,40700.0,122100.0,Delivered,3,3.2
NG-11353,2023-08-12,Beauty,Kano,Konga,Card,3,23400.0,0.0,Returned,6,
NG-11354,2023-08-09,Food & Drink,Abuja,Konga,Transfer,4,3800.0,15200.0,Delivered,2,4.3
NG-11355,2023-08-22,Books,Lagos,WhatsApp Business,USSD,4,8000.0,0.0,Cancelled,6,
NG-11356,2023-11-02,Sports,Port Harcourt,Instagram Shop,Card,1,15300.0,15300.0,Delivered,10,4.1
NG-11357,2023-05-21,Sports,Kano,WhatsApp Business,Pay on Delivery,2,10900.0,21800.0,Delivered,10,3.1
NG-11358,2023-07-29,Beauty,Enugu,Instagram Shop,Transfer,2,5000.0,10000.0,Delivered,9,4.9
NG-11359,2023-02-05,Fashion,Lagos,Jumia,Transfer,3,29900.0,89700.0,Delivered,2,3.9
NG-11360,2023-07-21,Food & Drink,Lagos,Konga,Card,2,1500.0,0.0,Returned,6,
NG-11361,2023-07-28,Sports,Kano,Konga,USSD,4,59900.0,0.0,Cancelled,6,
NG-11362,2023-12-15,Books,Lagos,WhatsApp Business,Pay on Delivery,1,9800.0,9800.0,Delivered,2,2.6
NG-11363,2023-08-15,Fashion,Lagos,Jumia,Transfer,2,9200.0,18400.0,Delivered,2,4.1
NG-11364,2023-12-04,Electronics,Abuja,Jumia,Transfer,1,201100.0,201100.0,Delivered,9,3.3
NG-11365,2023-05-18,Books,Port Harcourt,Instagram Shop,Transfer,3,5100.0,0.0,Returned,4,
NG-11366,2023-06-05,Books,Lagos,Jiji,Cash on Delivery,4,8100.0,32400.0,Delivered,2,5.0
NG-11367,2023-12-08,Home & Living,Lagos,WhatsApp Business,Cash on Delivery,2,30400.0,0.0,Cancelled,4,
NG-11368,2023-02-11,Home & Living,Lagos,Jumia,USSD,2,12300.0,24600.0,Delivered,1,3.7
NG-11369,2023-07-18,Beauty,Abuja,Jumia,Cash on Delivery,4,2400.0,0.0,Returned,2,
NG-11370,2023-08-31,Books,Port Harcourt,Instagram Shop,Transfer,3,6100.0,18300.0,Delivered,3,4.8
NG-11371,2023-09-26,Books,Kano,WhatsApp Business,Card,2,10600.0,21200.0,Delivered,3,3.3
NG-11372,2023-07-02,Sports,Abuja,WhatsApp Business,USSD,2,13400.0,0.0,Cancelled,1,
NG-11373,2023-01-12,Fashion,Lagos,Konga,Pay on Delivery,1,39000.0,39000.0,Delivered,3,2.6
NG-11374,2023-05-25,Food & Drink,Abuja,Jumia,USSD,1,7100.0,7100.0,Delivered,2,3.3
NG-11375,2023-06-26,Beauty,Benin City,Instagram Shop,USSD,2,5200.0,10400.0,Delivered,8,3.3
NG-11376,2023-09-25,Sports,Kaduna,Jumia,Pay on Delivery,1,52000.0,52000.0,Delivered,1,5.0
NG-11377,2023-12-06,Sports,Benin City,WhatsApp Business,USSD,2,20000.0,40000.0,Delivered,1,3.6
NG-11378,2023-09-23,Fashion,Kano,Konga,Cash on Delivery,1,20300.0,0.0,Returned,8,
NG-11379,2023-12-11,Food & Drink,Abuja,Jiji,Cash on Delivery,3,7800.0,23400.0,Delivered,10,3.5
NG-11380,2023-06-14,Sports,Kano,WhatsApp Business,Cash on Delivery,4,56400.0,225600.0,Delivered,9,4.0
NG-11381,2023-10-18,Food & Drink,Lagos,Instagram Shop,Cash on Delivery,3,4700.0,14100.0,Delivered,8,3.0
NG-11382,2023-11-15,Electronics,Lagos,Instagram Shop,Card,4,376900.0,1507600.0,Delivered,4,4.2
NG-11383,2023-10-11,Fashion,Lagos,Konga,Pay on Delivery,1,35900.0,35900.0,Delivered,6,2.9
NG-11384,2023-03-22,Beauty,Kaduna,Jiji,Cash on Delivery,3,23700.0,0.0,Returned,5,
NG-11385,2023-10-17,Beauty,Kano,Jumia,Transfer,4,23900.0,0.0,Returned,7,
NG-11386,2023-06-02,Sports,Abuja,Jiji,Cash on Delivery,1,29400.0,0.0,Returned,1,
NG-11387,2023-09-05,Sports,Lagos,Jiji,Cash on Delivery,2,35600.0,71200.0,Delivered,6,3.5
NG-11388,2023-03-25,Beauty,Enugu,Jiji,Transfer,4,8000.0,32000.0,Delivered,9,4.4
NG-11389,2023-04-27,Fashion,Lagos,WhatsApp Business,Pay on Delivery,3,17600.0,52800.0,Delivered,1,3.3
NG-11390,2023-12-21,Sports,Lagos,Instagram Shop,Cash on Delivery,3,12700.0,0.0,Returned,5,
NG-11391,2023-10-20,Books,Port Harcourt,Jiji,Cash on Delivery,1,4900.0,0.0,Returned,8,
NG-11392,2023-05-01,Beauty,Abuja,Jumia,USSD,2,15500.0,31000.0,Delivered,8,2.8
NG-11393,2023-11-06,Sports,Kano,Konga,Pay on Delivery,1,43200.0,0.0,Returned,3,
NG-11394,2023-03-29,Electronics,Port Harcourt,Konga,Pay on Delivery,1,398800.0,398800.0,Delivered,10,2.7
NG-11395,2023-07-18,Sports,Abuja,Jiji,Transfer,3,36500.0,109500.0,Delivered,4,3.4
NG-11396,2023-10-08,Fashion,Lagos,Instagram Shop,Pay on Delivery,3,9900.0,0.0,Returned,4,
NG-11397,2023-12-24,Electronics,Ibadan,WhatsApp Business,Transfer,4,314100.0,1256400.0,Delivered,4,3.5
NG-11398,2023-07-27,Beauty,Abuja,Konga,Transfer,3,13000.0,0.0,Returned,10,
NG-11399,2023-08-02,Home & Living,Abuja,Jumia,Transfer,3,42800.0,0.0,Returned,5,
NG-11400,2023-09-04,Food & Drink,Benin City,Jiji,Pay on Delivery,4,3500.0,14000.0,Delivered,8,3.7
NG-11401,2023-05-09,Beauty,Lagos,Jiji,Cash on Delivery,2,10200.0,20400.0,Delivered,9,3.3
NG-11402,2023-06-24,Fashion,Abuja,Jumia,Card,3,31500.0,94500.0,Delivered,1,3.4
NG-11403,2023-04-13,Beauty,Enugu,WhatsApp Business,Transfer,2,3100.0,6200.0,Delivered,3,3.8
NG-11404,2023-07-30,Food & Drink,Kano,Jiji,Cash on Delivery,1,5000.0,0.0,Returned,4,
NG-11405,2023-06-03,Home & Living,Port Harcourt,Instagram Shop,Transfer,1,69500.0,69500.0,Delivered,6,4.1
NG-11406,2023-07-27,Home & Living,Lagos,Jiji,USSD,2,13700.0,27400.0,Delivered,2,3.0
NG-11407,2023-07-04,Sports,Lagos,Jumia,Pay on Delivery,1,58800.0,58800.0,Delivered,2,3.5
NG-11408,2023-10-24,Home & Living,Ibadan,Jumia,Pay on Delivery,4,47300.0,189200.0,Delivered,7,4.7
NG-11409,2023-09-28,Sports,Lagos,Instagram Shop,Cash on Delivery,2,23900.0,0.0,Returned,4,
NG-11410,2023-10-14,Sports,Lagos,Konga,Card,2,31400.0,62800.0,Delivered,5,3.5
NG-11411,2023-07-20,Fashion,Lagos,Instagram Shop,USSD,4,33200.0,0.0,Returned,8,
NG-11412,2023-10-08,Home & Living,Enugu,Jumia,Transfer,1,56300.0,56300.0,Delivered,6,4.9
NG-11413,2023-11-09,Fashion,Kaduna,Jiji,USSD,1,35700.0,35700.0,Delivered,6,4.6
NG-11414,2023-04-23,Food & Drink,Port Harcourt,Instagram Shop,Transfer,4,6500.0,0.0,Cancelled,6,
NG-11415,2023-12-20,Electronics,Ibadan,WhatsApp Business,USSD,2,54800.0,109600.0,Delivered,7,4.1
NG-11416,2023-03-27,Beauty,Port Harcourt,Konga,Pay on Delivery,3,21700.0,0.0,Returned,4,
NG-11417,2023-02-08,Home & Living,Port Harcourt,Instagram Shop,Cash on Delivery,3,41600.0,124800.0,Delivered,2,4.7
NG-11418,2023-09-28,Fashion,Abuja,Jiji,Cash on Delivery,4,8100.0,32400.0,Delivered,9,3.7
NG-11419,2023-10-28,Sports,Port Harcourt,Jiji,Transfer,3,36500.0,0.0,Cancelled,6,
NG-11420,2023-08-09,Sports,Lagos,Instagram Shop,Transfer,4,50000.0,200000.0,Delivered,4,3.1
NG-11421,2023-06-24,Beauty,Abuja,Instagram Shop,Pay on Delivery,3,9200.0,27600.0,Delivered,1,3.8
NG-11422,2023-12-31,Sports,Lagos,WhatsApp Business,Card,3,26000.0,0.0,Returned,10,
NG-11423,2023-08-30,Beauty,Kaduna,Jiji,USSD,1,23900.0,23900.0,Delivered,2,4.7
NG-11424,2023-07-07,Food & Drink,Lagos,Instagram Shop,Card,1,3200.0,0.0,Returned,6,
NG-11425,2023-03-30,Electronics,Abuja,Instagram Shop,Cash on Delivery,4,170000.0,680000.0,Delivered,3,3.9
NG-11426,2023-09-02,Fashion,Port Harcourt,Konga,Pay on Delivery,4,37600.0,150400.0,Delivered,9,4.9
NG-11427,2023-07-20,Home & Living,Kaduna,Instagram Shop,Card,1,24000.0,24000.0,Delivered,6,3.4
NG-11428,2023-02-16,Books,Lagos,Konga,USSD,1,1600.0,1600.0,Delivered,6,3.9
NG-11429,2023-07-04,Food & Drink,Benin City,WhatsApp Business,Cash on Delivery,1,900.0,900.0,Delivered,2,3.5
NG-11430,2023-08-17,Electronics,Abuja,Instagram Shop,Card,4,122600.0,490400.0,Delivered,2,4.9
NG-11431,2023-03-04,Beauty,Port Harcourt,Instagram Shop,Cash on Delivery,4,19600.0,78400.0,Delivered,8,3.3
NG-11432,2023-11-04,Fashion,Lagos,Instagram Shop,Pay on Delivery,1,13600.0,13600.0,Delivered,10,4.4
NG-11433,2023-07-18,Home & Living,Abuja,Jiji,Transfer,2,6900.0,13800.0,Delivered,3,4.4
NG-11434,2023-09-11,Sports,Ibadan,Konga,Cash on Delivery,2,51200.0,102400.0,Delivered,10,3.0
NG-11435,2023-12-29,Electronics,Enugu,Jumia,Pay on Delivery,3,64500.0,193500.0,Delivered,10,3.4
NG-11436,2023-01-06,Books,Lagos,Instagram Shop,USSD,3,2800.0,0.0,Returned,3,
NG-11437,2023-06-25,Books,Kano,WhatsApp Business,Transfer,2,9100.0,18200.0,Delivered,4,4.2
NG-11438,2023-04-30,Home & Living,Kaduna,Jiji,Transfer,4,77900.0,0.0,Cancelled,8,
NG-11439,2023-11-25,Sports,Kano,Instagram Shop,Card,2,29800.0,59600.0,Delivered,10,3.5
NG-11440,2023-05-15,Sports,Kano,Konga,Card,1,33200.0,33200.0,Delivered,7,4.8
NG-11441,2023-02-22,Food & Drink,Kaduna,Instagram Shop,Cash on Delivery,2,2900.0,0.0,Cancelled,9,
NG-11442,2023-03-10,Home & Living,Abuja,Jiji,Pay on Delivery,1,63400.0,63400.0,Delivered,2,4.4
NG-11443,2023-03-18,Sports,Abuja,Instagram Shop,Transfer,2,23400.0,46800.0,Delivered,4,2.8
NG-11444,2023-04-26,Beauty,Kano,Jiji,Pay on Delivery,1,11900.0,11900.0,Delivered,10,3.4
NG-11445,2023-01-24,Food & Drink,Lagos,Jumia,Pay on Delivery,3,4500.0,13500.0,Delivered,6,3.2
NG-11446,2023-07-07,Sports,Lagos,WhatsApp Business,Pay on Delivery,3,26200.0,78600.0,Delivered,7,2.7
NG-11447,2023-09-20,Electronics,Kano,Jumia,USSD,1,252400.0,252400.0,Delivered,2,2.5
NG-11448,2023-05-24,Electronics,Lagos,Instagram Shop,Pay on Delivery,4,110200.0,440800.0,Delivered,4,3.4
NG-11449,2023-06-24,Books,Kaduna,Jiji,USSD,2,9000.0,18000.0,Delivered,1,4.5
NG-11450,2023-05-01,Books,Lagos,Jumia,Cash on Delivery,3,11800.0,0.0,Returned,7,
NG-11451,2023-01-26,Electronics,Kano,Jiji,Card,4,274100.0,0.0,Returned,6,
NG-11452,2023-08-10,Fashion,Lagos,WhatsApp Business,Card,1,38600.0,38600.0,Delivered,5,5.0
NG-11453,2023-05-13,Beauty,Abuja,Jumia,Transfer,1,20800.0,0.0,Cancelled,5,
NG-11454,2023-03-07,Fashion,Abuja,Jumia,Cash on Delivery,4,12100.0,0.0,Cancelled,9,
NG-11455,2023-02-14,Electronics,Lagos,Instagram Shop,Card,4,215100.0,0.0,Cancelled,7,
NG-11456,2023-04-08,Beauty,Port Harcourt,Instagram Shop,Cash on Delivery,3,7800.0,0.0,Returned,5,
NG-11457,2023-09-24,Books,Kano,Jumia,Card,1,5700.0,5700.0,Delivered,8,3.2
NG-11458,2023-01-13,Books,Enugu,Instagram Shop,USSD,1,1300.0,1300.0,Delivered,5,3.8
NG-11459,2023-03-31,Books,Kano,Jiji,Card,2,1200.0,0.0,Returned,5,
NG-11460,2023-10-28,Home & Living,Lagos,Jumia,Pay on Delivery,1,27400.0,0.0,Returned,8,
NG-11461,2023-06-07,Beauty,Kano,Jumia,Pay on Delivery,3,23600.0,70800.0,Delivered,1,3.5
NG-11462,2023-05-19,Books,Kano,WhatsApp Business,Pay on Delivery,4,6800.0,0.0,Returned,8,
NG-11463,2023-08-14,Electronics,Ibadan,Konga,Transfer,3,249700.0,749100.0,Delivered,4,3.3
NG-11464,2023-10-24,Home & Living,Lagos,Instagram Shop,USSD,3,26200.0,78600.0,Delivered,7,2.6
NG-11465,2023-09-19,Home & Living,Lagos,Jumia,Transfer,1,58500.0,58500.0,Delivered,6,4.1
NG-11466,2023-04-09,Sports,Abuja,Instagram Shop,Pay on Delivery,2,25700.0,51400.0,Delivered,8,4.5
